ID or #		Start	End	Type	Contig
id-STM1129		1218944	1218949	complete	contig_2:1165871-1165866
gene-STM1130		1219449	1220609	complete	contig_2:1165366-1164206
cds-NP_460102.1		1219449	1220609	complete	contig_2:1165366-1164206
gene-STM1131		1220643	1221347	complete	contig_2:1164172-1163468
cds-NP_460103.1		1220655	1221347	complete	contig_2:1164160-1163468
id-STM1131		1220643	1220648	complete	contig_2:1164172-1164167
gene-STM1132		1221618	1222910	complete	contig_2:1163197-1161905
cds-NP_460104.1		1221630	1222910	complete	contig_2:1163185-1161905
id-STM1132		1221618	1221623	complete	contig_2:1163197-1163192
gene-STM1133		1222913	1224027	complete	contig_2:1161902-1160788
cds-NP_460105.1		1222921	1224027	complete	contig_2:1161894-1160788
id-STM1133		1222913	1222918	complete	contig_2:1161902-1161897
gene-STM1134		1224732	1224816	complete	contig_2:1160083-1159999
rna-STM1134		1224732	1224816	complete	contig_2:1160083-1159999
exon-STM1134-1		1224732	1224816	complete	contig_2:1160083-1159999
gene-STM1135		1225044	1225993	complete	contig_2:1159771-1158822
cds-NP_460106.1		1225055	1225993	complete	contig_2:1159760-1158822
id-STM1135		1225044	1225049	complete	contig_2:1159771-1159766
gene-STM1136		1226065	1226814	complete	contig_2:1158750-1158001
cds-NP_460107.1		1226077	1226814	complete	contig_2:1158738-1158001
id-STM1136		1226065	1226070	complete	contig_2:1158750-1158745
gene-STM1137		1226824	1227392	complete	contig_2:1157991-1157423
cds-NP_460108.1		1226838	1227392	complete	contig_2:1157977-1157423
id-STM1137		1226824	1226829	complete	contig_2:1157991-1157986
gene-STM1138		1227445	1227975	complete	contig_2:1157370-1156840
cds-NP_460109.1		1227445	1227975	complete	contig_2:1157370-1156840
gene-STM1139		1228014	1228860	complete	contig_2:1156801-1155955
cds-NP_460110.1		1228014	1228847	complete	contig_2:1156801-1155968
id-STM1139		1228855	1228860	complete	contig_2:1155960-1155955
gene-STM1140		1228874	1229302	complete	contig_2:1155941-1155513
cds-NP_460111.1		1228874	1229290	complete	contig_2:1155941-1155525
id-STM1140		1229297	1229302	complete	contig_2:1155518-1155513
gene-STM1141		1229317	1229726	complete	contig_2:1155498-1155089
cds-NP_460112.1		1229317	1229712	complete	contig_2:1155498-1155103
id-STM1141		1229721	1229726	complete	contig_2:1155094-1155089
gene-STM1142		1229717	1230380	complete	contig_2:1155098-1154435
cds-NP_460113.1		1229717	1230367	complete	contig_2:1155098-1154448
id-STM1142		1230375	1230380	complete	contig_2:1154440-1154435
gene-STM1143		1231000	1231577	complete	contig_2:1153815-1153238
cds-NP_460114.1		1231122	1231577	complete	contig_2:1153693-1153238
id-STM1143		1231000	1231008	complete	contig_2:1153815-1153807
id-STM1143-2		1231024	1231032	complete	contig_2:1153791-1153783
id-STM1143-3		1231110	1231115	complete	contig_2:1153705-1153700
gene-STM1144		1231605	1232074	complete	contig_2:1153210-1152741
cds-NP_460115.1		1231619	1232074	complete	contig_2:1153196-1152741
id-STM1144		1231605	1231610	complete	contig_2:1153210-1153205
gene-STM1145		1232127	1232462	complete	contig_2:1152688-1152353
cds-NP_460116.1		1232136	1232462	complete	contig_2:1152679-1152353
id-STM1145		1232127	1232132	complete	contig_2:1152688-1152683
gene-STM1146		1232582	1232913	complete	contig_2:1152233-1151902
cds-NP_460117.1		1232593	1232913	complete	contig_2:1152222-1151902
id-STM1146		1232582	1232587	complete	contig_2:1152233-1152228
gene-STM1147		1232988	1233541	complete	contig_2:1151827-1151274
cds-NP_460118.1		1233002	1233541	complete	contig_2:1151813-1151274
id-STM1147		1232988	1232993	complete	contig_2:1151827-1151822
gene-STM1148		1233480	1234964	complete	contig_2:1151335-1149851
cds-NP_460119.3		1233480	1234964	complete	contig_2:1151335-1149851
gene-STM1149		1234981	1236153	complete	contig_2:1149834-1148662
cds-NP_460120.1		1234981	1236135	complete	contig_2:1149834-1148680
id-STM1149		1236148	1236153	complete	contig_2:1148667-1148662
gene-STM1150		1236311	1237942	complete	contig_2:1148504-1146873
cds-NP_460121.1		1236407	1237942	complete	contig_2:1148408-1146873
id-STM1150		1236311	1236319	complete	contig_2:1148504-1148496
id-STM1150-2		1236335	1236343	complete	contig_2:1148480-1148472
gene-STM1151		1237935	1240478	complete	contig_2:1146880-1144337
cds-NP_460122.1		1237935	1240478	complete	contig_2:1146880-1144337
gene-STM1152		1240542	1240779	complete	contig_2:1144273-1144036
cds-NP_460123.1		1240552	1240779	complete	contig_2:1144263-1144036
id-STM1152		1240542	1240547	complete	contig_2:1144273-1144268
gene-STM1153		1240780	1241167	complete	contig_2:1144035-1143648
cds-NP_460124.1		1240780	1241154	complete	contig_2:1144035-1143661
id-STM1153		1241162	1241167	complete	contig_2:1143653-1143648
gene-STM1154		1241236	1242460	complete	contig_2:1143579-1142355
cds-NP_460125.1		1241236	1242450	complete	contig_2:1143579-1142365
id-STM1154		1242455	1242460	complete	contig_2:1142360-1142355
gene-STM1155		1242605	1243535	complete	contig_2:1142210-1141280
cds-NP_460126.1		1242605	1243525	complete	contig_2:1142210-1141290
id-STM1155		1243530	1243535	complete	contig_2:1141285-1141280
gene-STM1156		1243730	1244797	complete	contig_2:1141085-1140018
cds-NP_460127.1		1243745	1244797	complete	contig_2:1141070-1140018
id-STM1156		1243730	1243735	complete	contig_2:1141085-1141080
gene-STM1157		1244849	1245437	complete	contig_2:1139966-1139378
cds-NP_460128.1		1244849	1245424	complete	contig_2:1139966-1139391
gene-STM1158		1245421	1246004	complete	contig_2:1139394-1138811
cds-NP_460129.1		1245421	1245993	complete	contig_2:1139394-1138822
id-STM1158		1245432	1245437	complete	contig_2:1139383-1139378
id-STM1158-2		1245999	1246004	complete	contig_2:1138816-1138811
gene-STM1159		1246256	1246379	complete	contig_2:1138559-1138436
cds-NP_460130.1		1246256	1246369	complete	contig_2:1138559-1138446
id-STM1159		1246374	1246379	complete	contig_2:1138441-1138436
gene-STM1160		1246410	1247537	complete	contig_2:1138405-1137278
cds-NP_460131.1		1246410	1247528	complete	contig_2:1138405-1137287
id-STM1160		1247532	1247537	complete	contig_2:1137283-1137278
gene-STM1161		1247641	1247907	complete	contig_2:1137174-1136908
cds-NP_460132.3		1247641	1247895	complete	contig_2:1137174-1136920
id-STM1161		1247902	1247907	complete	contig_2:1136913-1136908
gene-STM1162		1248185	1248442	complete	contig_2:1136630-1136373
cds-NP_460133.1		1248185	1248430	complete	contig_2:1136630-1136385
id-STM1162		1248437	1248442	complete	contig_2:1136378-1136373
gene-STM1163		1248504	1249628	complete	contig_2:1136311-1135187
cds-NP_460134.1		1248504	1249550	complete	contig_2:1136311-1135265
id-STM1163		1249603	1249619	complete	contig_2:1135212-1135196
id-STM1163-2		1249558	1249563	complete	contig_2:1135257-1135252
id-STM1163-3		1249600	1249608	complete	contig_2:1135215-1135207
id-STM1163-4		1249620	1249628	complete	contig_2:1135195-1135187
gene-STM1164		1249655	1250225	complete	contig_2:1135160-1134590
cds-NP_460135.1		1249655	1250215	complete	contig_2:1135160-1134600
id-STM1164		1250220	1250225	complete	contig_2:1134595-1134590
gene-STM1165		1250340	1250997	complete	contig_2:1134475-1133818
cds-NP_460136.1		1250340	1250987	complete	contig_2:1134475-1133828
id-STM1165		1250992	1250997	complete	contig_2:1133823-1133818
gene-STM1166		1251051	1252267	complete	contig_2:1133764-1132548
cds-NP_460137.1		1251051	1252259	complete	contig_2:1133764-1132556
id-STM1166		1252262	1252267	complete	contig_2:1132553-1132548
gene-STM1167		1252476	1253080	complete	contig_2:1132339-1131735
cds-NP_460138.1		1252496	1253080	complete	contig_2:1132319-1131735
id-STM1167		1252476	1252481	complete	contig_2:1132339-1132334
gene-STM1168		1253097	1253763	complete	contig_2:1131718-1131052
cds-NP_460139.1		1253116	1253763	complete	contig_2:1131699-1131052
id-STM1168		1253097	1253102	complete	contig_2:1131718-1131713
id-STM1168-2		1253752	1253757	complete	contig_2:1131063-1131058
gene-STM1169		1253752	1254688	complete	contig_2:1131063-1130127
cds-NP_460140.1		1253765	1254688	complete	contig_2:1131050-1130127
gene-STM1170		1254942	1256527	complete	contig_2:1129873-1128288
cds-NP_460141.1		1254953	1256527	complete	contig_2:1129862-1128288
id-STM1170		1254942	1254947	complete	contig_2:1129873-1129868
gene-STM1171		1256609	1257031	complete	contig_2:1128206-1127784
cds-NP_460142.1		1256609	1257031	complete	contig_2:1128206-1127784
gene-STM1172		1257036	1257341	complete	contig_2:1127779-1127474
cds-NP_460143.1		1257036	1257329	complete	contig_2:1127779-1127486
id-STM1172		1257336	1257341	complete	contig_2:1127479-1127474
gene-STM1173		1257421	1258094	complete	contig_2:1127394-1126721
cds-NP_460144.1		1257421	1258080	complete	contig_2:1127394-1126735
id-STM1173		1258089	1258094	complete	contig_2:1126726-1126721
gene-STM1174		1258229	1258653	complete	contig_2:1126586-1126162
cds-NP_460145.1		1258237	1258653	complete	contig_2:1126578-1126162
id-STM1174		1258229	1258234	complete	contig_2:1126586-1126581
gene-STM1175		1258643	1259061	complete	contig_2:1126172-1125754
cds-NP_460146.1		1258657	1259061	complete	contig_2:1126158-1125754
id-STM1175		1258643	1258648	complete	contig_2:1126172-1126167
gene-STM1176		1259061	1259771	complete	contig_2:1125754-1125044
cds-NP_460147.1		1259073	1259771	complete	contig_2:1125742-1125044
id-STM1176		1259061	1259066	complete	contig_2:1125754-1125749
gene-STM1177		1259786	1261009	complete	contig_2:1125029-1123806
cds-NP_460148.1		1259798	1261009	complete	contig_2:1125017-1123806
id-STM1177		1259786	1259791	complete	contig_2:1125029-1125024
gene-STM1178		1261017	1261785	complete	contig_2:1123798-1123030
cds-NP_460149.1		1261030	1261785	complete	contig_2:1123785-1123030
id-STM1178		1261017	1261022	complete	contig_2:1123798-1123793
gene-STM1179		1261788	1262581	complete	contig_2:1123027-1122234
cds-NP_460150.1		1261799	1262581	complete	contig_2:1123016-1122234
id-STM1179		1261788	1261793	complete	contig_2:1123027-1123022
gene-STM1180		1262630	1263334	complete	contig_2:1122185-1121481
cds-NP_460151.1		1262636	1263334	complete	contig_2:1122179-1121481
id-STM1180		1262630	1262635	complete	contig_2:1122185-1122180
gene-STM1181		1263337	1264443	complete	contig_2:1121478-1120372
cds-NP_460152.1		1263346	1264443	complete	contig_2:1121469-1120372
id-STM1181		1263337	1263342	complete	contig_2:1121478-1121473
gene-STM1182		1264429	1265393	complete	contig_2:1120386-1119422
cds-NP_460153.1		1264443	1265393	complete	contig_2:1120372-1119422
id-STM1182		1264429	1264434	complete	contig_2:1120386-1120381
gene-STM1183		1265447	1267119	complete	contig_2:1119368-1117696
cds-NP_460154.1		1265458	1267119	complete	contig_2:1119357-1117696
id-STM1183		1265447	1265452	complete	contig_2:1119368-1119363
gene-STM1184		1267119	1268087	complete	contig_2:1117696-1116728
cds-NP_460155.1		1267134	1268087	complete	contig_2:1117681-1116728
id-STM1184		1267119	1267124	complete	contig_2:1117696-1117691
gene-STM1185		1268344	1271547	complete	contig_2:1116471-1113268
cds-NP_460156.1		1268344	1271547	complete	contig_2:1116471-1113268
gene-STM1186		1271638	1272012	complete	contig_2:1113177-1112803
gene-STM1187		1272121	1273080	complete	contig_2:1112694-1111735
cds-NP_460157.1		1272121	1273080	complete	contig_2:1112694-1111735
gene-STM1188		1273236	1273979	complete	contig_2:1111579-1110836
cds-NP_460158.1		1273236	1273979	complete	contig_2:1111579-1110836
gene-STM1189		1274481	1275077	complete	contig_2:1110334-1109738
cds-NP_460159.1		1274481	1275065	complete	contig_2:1110334-1109750
id-STM1189		1275072	1275077	complete	contig_2:1109743-1109738
gene-STM1190		1275222	1275784	complete	contig_2:1109593-1109031
cds-NP_460160.1		1275263	1275784	complete	contig_2:1109552-1109031
id-STM1190		1275222	1275230	complete	contig_2:1109593-1109585
id-STM1190-2		1275246	1275254	complete	contig_2:1109569-1109561
gene-STM1191		1275822	1276009	complete	contig_2:1108993-1108806
cds-NP_460161.1		1275836	1276009	complete	contig_2:1108979-1108806
id-STM1191		1275822	1275827	complete	contig_2:1108993-1108988
gene-STM1192		1276126	1277222	complete	contig_2:1108689-1107593
cds-NP_460162.1		1276143	1277222	complete	contig_2:1108672-1107593
id-STM1192		1276126	1276131	complete	contig_2:1108689-1108684
gene-STM1193		1277302	1278255	complete	contig_2:1107513-1106560
cds-NP_460163.1		1277302	1278255	complete	contig_2:1107513-1106560
gene-STM1194		1278259	1279200	complete	contig_2:1106556-1105615
cds-NP_460164.1		1278271	1279200	complete	contig_2:1106544-1105615
id-STM1194		1278259	1278264	complete	contig_2:1106556-1106551
gene-STM1195		1279203	1279947	complete	contig_2:1105612-1104868
cds-NP_460165.1		1279213	1279947	complete	contig_2:1105602-1104868
id-STM1195		1279203	1279208	complete	contig_2:1105612-1105607
gene-STM1196		1280087	1280339	complete	contig_2:1104728-1104476
cds-NP_460166.1		1280103	1280339	complete	contig_2:1104712-1104476
id-STM1196		1280087	1280092	complete	contig_2:1104728-1104723
gene-STM1197		1280412	1281666	complete	contig_2:1104403-1103149
cds-NP_460167.1		1280425	1281666	complete	contig_2:1104390-1103149
id-STM1197		1280412	1280417	complete	contig_2:1104403-1104398
gene-STM1198		1281779	1282599	complete	contig_2:1103036-1102216
cds-NP_460168.1		1281790	1282599	complete	contig_2:1103025-1102216
id-STM1198		1281779	1281784	complete	contig_2:1103036-1103031
gene-STM1199		1282602	1283624	complete	contig_2:1102213-1101191
cds-NP_460169.1		1282602	1283624	complete	contig_2:1102213-1101191
gene-STM1200		1283604	1284255	complete	contig_2:1101211-1100560
cds-NP_460170.1		1283614	1284255	complete	contig_2:1101201-1100560
id-STM1200		1283604	1283609	complete	contig_2:1101211-1101206
id-STM1200-2		1284238	1284243	complete	contig_2:1100577-1100572
gene-STM1201		1284238	1285256	complete	contig_2:1100577-1099559
cds-NP_460171.1		1284252	1285256	complete	contig_2:1100563-1099559
gene-STM1202		1285257	1286064	complete	contig_2:1099558-1098751
cds-NP_460172.1		1285267	1286064	complete	contig_2:1099548-1098751
id-STM1202		1285257	1285262	complete	contig_2:1099558-1099553
gene-STM1203		1286342	1287792	complete	contig_2:1098473-1097023
cds-NP_460173.1		1286359	1287792	complete	contig_2:1098456-1097023
id-STM1203		1286342	1286347	complete	contig_2:1098473-1098468
gene-STM1204		1287877	1290063	complete	contig_2:1096938-1094752
cds-NP_460174.1		1287877	1290051	complete	contig_2:1096938-1094764
id-STM1204		1290058	1290063	complete	contig_2:1094757-1094752
gene-STM1205		1290381	1290752	complete	contig_2:1094434-1094063
cds-NP_460175.1		1290393	1290752	complete	contig_2:1094422-1094063
id-STM1205		1290381	1290386	complete	contig_2:1094434-1094429
id-STM1205-2		1290742	1290747	complete	contig_2:1094073-1094068
gene-STM1206		1290742	1291129	complete	contig_2:1094073-1093686
cds-NP_460176.1		1290755	1291129	complete	contig_2:1094060-1093686
gene-STM1207		1291128	1291781	complete	contig_2:1093687-1093034
cds-NP_460177.1		1291143	1291781	complete	contig_2:1093672-1093034
id-STM1207		1291128	1291133	complete	contig_2:1093687-1093682
id-STM1207-2		1291753	1291758	complete	contig_2:1093062-1093057
gene-STM1208		1291753	1292586	complete	contig_2:1093062-1092229
cds-NP_460178.1		1291762	1292586	complete	contig_2:1093053-1092229
gene-STM1209		1292585	1293622	complete	contig_2:1092230-1091193
cds-NP_460179.1		1292597	1293622	complete	contig_2:1092218-1091193
id-STM1209		1292585	1292590	complete	contig_2:1092230-1092225
gene-STM1210		1293636	1294189	complete	contig_2:1091179-1090626
cds-NP_460180.1		1293647	1294189	complete	contig_2:1091168-1090626
id-STM1210		1293636	1293641	complete	contig_2:1091179-1091174
id-NC_003197.2:1294244..1294266		1294244	1294266	complete	contig_2:1090571-1090549
id-NC_003197.2:1294292..1294316		1294292	1294316	complete	contig_2:1090523-1090499
gene-STM1211		1294327	1295748	complete	contig_2:1090488-1089067
cds-NP_460181.1		1294444	1295748	complete	contig_2:1090371-1089067
id-STM1211		1294327	1294335	complete	contig_2:1090488-1090480
id-STM1211-2		1294354	1294362	complete	contig_2:1090461-1090453
id-STM1211-3		1294432	1294437	complete	contig_2:1090383-1090378
gene-STM1212		1295913	1296466	complete	contig_2:1088902-1088349
cds-NP_460182.1		1295927	1296466	complete	contig_2:1088888-1088349
id-STM1212		1295913	1295918	complete	contig_2:1088902-1088897
gene-STM1213		1296541	1297192	complete	contig_2:1088274-1087623
cds-NP_460183.1		1296541	1297176	complete	contig_2:1088274-1087639
id-STM1213		1297187	1297192	complete	contig_2:1087628-1087623
gene-STM1214		1297406	1297675	complete	contig_2:1087409-1087140
cds-NP_460184.1		1297418	1297675	complete	contig_2:1087397-1087140
id-STM1214		1297406	1297411	complete	contig_2:1087409-1087404
gene-STM1215		1297772	1298751	complete	contig_2:1087043-1086064
cds-NP_460185.1		1297772	1298737	complete	contig_2:1087043-1086078
id-STM1215		1298746	1298751	complete	contig_2:1086069-1086064
gene-STM1216		1298885	1302349	complete	contig_2:1085930-1082466
cds-NP_460186.1		1298885	1302331	complete	contig_2:1085930-1082484
id-STM1216		1302344	1302349	complete	contig_2:1082471-1082466
gene-STM1217		1302558	1303868	complete	contig_2:1082257-1080947
cds-NP_460187.3		1302558	1303868	complete	contig_2:1082257-1080947
gene-STM1218		1303848	1304562	complete	contig_2:1080967-1080253
cds-NP_460188.1		1303861	1304562	complete	contig_2:1080954-1080253
id-STM1218		1303848	1303853	complete	contig_2:1080967-1080962
id-STM1218-2		1304548	1304553	complete	contig_2:1080267-1080262
gene-STM1219		1304548	1305806	complete	contig_2:1080267-1079009
cds-NP_460189.1		1304562	1305806	complete	contig_2:1080253-1079009
gene-STM1220		1305824	1306746	complete	contig_2:1078991-1078069
cds-NP_460190.1		1305835	1306746	complete	contig_2:1078980-1078069
id-STM1220		1305824	1305829	complete	contig_2:1078991-1078986
gene-STM1221		1306756	1307586	complete	contig_2:1078059-1077229
