ID or #		Start	End	Type	Contig
cds-NP_460493.1		1608896	1609957	complete	contig_1:775919-774858
id-STM1533		1609958	1609963	complete	contig_1:774857-774852
gene-STM1534		1609975	1610392	complete	contig_1:774840-774423
cds-NP_460494.1		1609975	1610385	complete	contig_1:774840-774430
gene-STM1535		1610382	1610685	complete	contig_1:774433-774130
cds-NP_460495.1		1610382	1610681	complete	contig_1:774433-774134
id-STM1535		1610387	1610392	complete	contig_1:774428-774423
id-STM1535-2		1610680	1610685	complete	contig_1:774135-774130
gene-STM1536		1610681	1611296	complete	contig_1:774134-773519
cds-NP_460496.1		1610681	1611289	complete	contig_1:774134-773526
id-STM1536		1611291	1611296	complete	contig_1:773524-773519
gene-STM1537		1611295	1612042	complete	contig_1:773520-772773
cds-NP_460497.1		1611295	1612038	complete	contig_1:773520-772777
id-STM1537		1612037	1612042	complete	contig_1:772778-772773
gene-STM1538		1611989	1613797	complete	contig_1:772826-771018
cds-NP_460498.1		1611989	1613791	complete	contig_1:772826-771024
id-STM1538		1613792	1613797	complete	contig_1:771023-771018
gene-STM1539		1613794	1614902	complete	contig_1:771021-769913
cds-NP_460499.1		1613794	1614897	complete	contig_1:771021-769918
id-STM1539		1614897	1614902	complete	contig_1:769918-769913
gene-STM1540		1615319	1616417	complete	contig_1:769496-768398
cds-NP_460500.1		1615326	1616417	complete	contig_1:769489-768398
id-STM1540		1615319	1615324	complete	contig_1:769496-769491
gene-STM1541		1616457	1617254	complete	contig_1:768358-767561
cds-NP_460501.1		1616463	1617254	complete	contig_1:768352-767561
id-STM1541		1616457	1616462	complete	contig_1:768358-768353
gene-STM1542		1617313	1618344	complete	contig_1:767502-766471
cds-NP_460502.1		1617313	1618338	complete	contig_1:767502-766477
id-STM1542		1618339	1618344	complete	contig_1:766476-766471
gene-STM1543		1618313	1619606	complete	contig_1:766502-765209
cds-NP_460503.1		1618313	1619599	complete	contig_1:766502-765216
id-STM1543		1619601	1619606	complete	contig_1:765214-765209
gene-STM1544		1619776	1621332	complete	contig_1:765039-763483
cds-NP_460504.1		1619776	1621332	complete	contig_1:765039-763483
gene-STM1545		1621402	1622648	complete	contig_1:763413-762167
cds-NP_460505.1		1621402	1622643	complete	contig_1:763413-762172
id-STM1545		1622643	1622648	complete	contig_1:762172-762167
gene-STM1546		1622633	1624152	complete	contig_1:762182-760663
cds-NP_460506.1		1622633	1624141	complete	contig_1:762182-760674
id-STM1546		1624147	1624152	complete	contig_1:760668-760663
gene-STM1547		1624178	1624674	complete	contig_1:760637-760141
cds-NP_460507.1		1624186	1624674	complete	contig_1:760629-760141
id-STM1547		1624178	1624183	complete	contig_1:760637-760632
gene-STM1548		1624906	1625946	complete	contig_1:759909-758869
cds-NP_460508.3		1624906	1625946	complete	contig_1:759909-758869
gene-STM1549		1625998	1626399	complete	contig_1:758817-758416
cds-NP_460509.1		1625998	1626387	complete	contig_1:758817-758428
id-STM1549		1626394	1626399	complete	contig_1:758421-758416
gene-STM1550		1626558	1626848	complete	contig_1:758257-757967
cds-NP_460510.1		1626558	1626842	complete	contig_1:758257-757973
gene-STM1551		1626832	1627088	complete	contig_1:757983-757727
cds-NP_460511.1		1626832	1627080	complete	contig_1:757983-757735
id-STM1551		1626843	1626848	complete	contig_1:757972-757967
id-STM1551-2		1627083	1627088	complete	contig_1:757732-757727
gene-STM1552		1627912	1628820	complete	contig_1:756903-755995
cds-NP_460512.1		1627912	1628820	complete	contig_1:756903-755995
gene-STM1553		1628813	1629590	complete	contig_1:756002-755225
gene-STM1554		1630398	1631871	complete	contig_1:754417-752944
cds-NP_460513.1		1630398	1631864	complete	contig_1:754417-752951
id-STM1554		1631866	1631871	complete	contig_1:752949-752944
gene-STM1555		1632123	1633130	complete	contig_1:752692-751685
cds-NP_460514.1		1632123	1633130	complete	contig_1:752692-751685
gene-STM1556		1633267	1634725	complete	contig_1:751548-750090
cds-NP_460515.1		1633274	1634725	complete	contig_1:751541-750090
id-STM1556		1633267	1633272	complete	contig_1:751548-751543
gene-STM1557		1634727	1635940	complete	contig_1:750088-748875
cds-NP_460516.1		1634738	1635940	complete	contig_1:750077-748875
id-STM1557		1634727	1634732	complete	contig_1:750088-750083
gene-STM1558		1636053	1638135	complete	contig_1:748762-746680
cds-NP_460517.1		1636053	1638128	complete	contig_1:748762-746687
id-STM1558		1638130	1638135	complete	contig_1:746685-746680
gene-STM1559		1638185	1640719	complete	contig_1:746630-744096
cds-NP_460518.1		1638185	1640713	complete	contig_1:746630-744102
gene-STM1560		1640710	1642500	complete	contig_1:744105-742315
cds-NP_460519.1		1640710	1642494	complete	contig_1:744105-742321
id-STM1560		1640714	1640719	complete	contig_1:744101-744096
id-STM1560-2		1642495	1642500	complete	contig_1:742320-742315
gene-STM1561		1642623	1643414	complete	contig_1:742192-741401
cds-NP_460520.1		1642623	1643408	complete	contig_1:742192-741407
id-STM1561		1643409	1643414	complete	contig_1:741406-741401
gene-STM1562		1643551	1643894	complete	contig_1:741264-740921
cds-NP_460521.1		1643551	1643880	complete	contig_1:741264-740935
id-STM1562		1643889	1643894	complete	contig_1:740926-740921
gene-STM1563		1644230	1644674	complete	contig_1:740585-740141
cds-NP_460522.1		1644230	1644661	complete	contig_1:740585-740154
id-STM1563		1644669	1644674	complete	contig_1:740146-740141
gene-STM1564		1645161	1645389	complete	contig_1:739654-739426
cds-NP_460523.1		1645174	1645389	complete	contig_1:739641-739426
id-STM1564		1645161	1645166	complete	contig_1:739654-739649
gene-STM1565		1645473	1645627	complete	contig_1:739342-739188
cds-NP_460524.1		1645484	1645627	complete	contig_1:739331-739188
id-STM1565		1645473	1645478	complete	contig_1:739342-739337
gene-STM1566		1645804	1647501	complete	contig_1:739011-737314
cds-NP_460525.1		1645804	1647501	complete	contig_1:739011-737314
gene-STM1567		1647775	1648797	complete	contig_1:737040-736018
cds-NP_460526.1		1647787	1648797	complete	contig_1:737028-736018
id-STM1567		1647775	1647780	complete	contig_1:737040-737035
gene-STM1568		1648888	1649557	complete	contig_1:735927-735258
cds-NP_460527.1		1648888	1649544	complete	contig_1:735927-735271
id-STM1568		1649552	1649557	complete	contig_1:735263-735258
gene-STM1569		1649537	1650432	complete	contig_1:735278-734383
cds-NP_460528.1		1649537	1650421	complete	contig_1:735278-734394
id-STM1569		1650427	1650432	complete	contig_1:734388-734383
gene-STM1570		1650435	1653489	complete	contig_1:734380-731326
cds-NP_460529.1		1650435	1653482	complete	contig_1:734380-731333
id-STM1570		1653484	1653489	complete	contig_1:731331-731326
gene-STM1571		1653807	1654641	complete	contig_1:731008-730174
cds-NP_460530.3		1653817	1654641	complete	contig_1:730998-730174
id-STM1571		1653807	1653812	complete	contig_1:731008-731003
gene-STM1572		1655153	1656254	complete	contig_1:729662-728561
cds-NP_460531.1		1655166	1656254	complete	contig_1:729649-728561
id-STM1572		1655153	1655158	complete	contig_1:729662-729657
gene-STM1573		1656398	1656778	complete	contig_1:728417-728037
cds-NP_460532.3		1656398	1656778	complete	contig_1:728417-728037
gene-STM1574		1656803	1658295	complete	contig_1:728012-726520
cds-NP_460533.1		1656803	1658290	complete	contig_1:728012-726525
id-STM1574		1658290	1658295	complete	contig_1:726525-726520
gene-STM1575		1658402	1658986	complete	contig_1:726413-725829
cds-NP_460534.1		1658408	1658986	complete	contig_1:726407-725829
id-STM1575		1658402	1658407	complete	contig_1:726413-726408
gene-STM1576		1659191	1660589	complete	contig_1:725624-724226
cds-NP_460535.1		1659201	1660589	complete	contig_1:725614-724226
id-STM1576		1659191	1659196	complete	contig_1:725624-725619
gene-STM1577		1660668	1664421	complete	contig_1:724147-720394
cds-NP_460536.1		1660681	1664421	complete	contig_1:724134-720394
id-STM1577		1660668	1660673	complete	contig_1:724147-724142
gene-STM1578		1664404	1665962	complete	contig_1:720411-718853
cds-NP_460537.1		1664418	1665962	complete	contig_1:720397-718853
id-STM1578		1664404	1664409	complete	contig_1:720411-720406
gene-STM1579		1665951	1666657	complete	contig_1:718864-718158
cds-NP_460538.1		1665962	1666657	complete	contig_1:718853-718158
id-STM1579		1665951	1665956	complete	contig_1:718864-718859
gene-STM1580		1666644	1667334	complete	contig_1:718171-717481
cds-NP_460539.1		1666654	1667334	complete	contig_1:718161-717481
id-STM1580		1666644	1666649	complete	contig_1:718171-718166
gene-STM1581		1667427	1668333	complete	contig_1:717388-716482
cds-NP_460540.1		1667440	1668333	complete	contig_1:717375-716482
id-STM1581		1667427	1667432	complete	contig_1:717388-717383
gene-STM1582		1668369	1669227	complete	contig_1:716446-715588
cds-NP_460541.1		1668369	1669214	complete	contig_1:716446-715601
id-STM1582		1669222	1669227	complete	contig_1:715593-715588
gene-STM1583		1669498	1670137	complete	contig_1:715317-714678
cds-NP_460542.1		1669498	1670130	complete	contig_1:715317-714685
id-STM1583		1670132	1670137	complete	contig_1:714683-714678
gene-STM1584		1670632	1672136	complete	contig_1:714183-712679
cds-NP_460543.1		1670643	1672136	complete	contig_1:714172-712679
id-STM1584		1670632	1670637	complete	contig_1:714183-714178
gene-STM1585		1672213	1672441	complete	contig_1:712602-712374
cds-NP_460544.1		1672213	1672434	complete	contig_1:712602-712381
id-STM1585		1672436	1672441	complete	contig_1:712379-712374
gene-STM1586		1672579	1673652	complete	contig_1:712236-711163
cds-NP_460545.1		1672579	1673640	complete	contig_1:712236-711175
id-STM1586		1673647	1673652	complete	contig_1:711168-711163
gene-STM1587		1673893	1676024	complete	contig_1:710922-708791
cds-NP_460546.1		1673904	1676024	complete	contig_1:710911-708791
id-STM1587		1673893	1673898	complete	contig_1:710922-710917
gene-STM1588		1676091	1676773	complete	contig_1:708724-708042
cds-NP_460547.1		1676091	1676756	complete	contig_1:708724-708059
id-STM1588		1676768	1676773	complete	contig_1:708047-708042
gene-STM1589		1677090	1678160	complete	contig_1:707725-706655
cds-NP_460548.1		1677090	1678160	complete	contig_1:707725-706655
gene-STM1590		1678327	1678854	complete	contig_1:706488-705961
cds-NP_460549.1		1678339	1678854	complete	contig_1:706476-705961
id-STM1590		1678327	1678332	complete	contig_1:706488-706483
gene-STM1591		1678840	1679303	complete	contig_1:705975-705512
cds-NP_460550.1		1678854	1679303	complete	contig_1:705961-705512
id-STM1591		1678840	1678845	complete	contig_1:705975-705970
gene-STM1592		1679308	1679552	complete	contig_1:705507-705263
cds-NP_460551.1		1679308	1679541	complete	contig_1:705507-705274
id-STM1592		1679547	1679552	complete	contig_1:705268-705263
gene-STM1593		1679760	1681084	complete	contig_1:705055-703731
cds-NP_460552.1		1679765	1681084	complete	contig_1:705050-703731
id-STM1593		1679760	1679765	complete	contig_1:705055-705050
gene-STM1594		1681083	1684070	complete	contig_1:703732-700745
cds-NP_460553.1		1681089	1684070	complete	contig_1:703726-700745
id-STM1594		1681083	1681088	complete	contig_1:703732-703727
gene-STM1595		1684062	1686211	complete	contig_1:700753-698604
cds-NP_460554.1		1684067	1686211	complete	contig_1:700748-698604
id-STM1595		1684062	1684067	complete	contig_1:700753-700748
gene-STM1596		1686256	1686528	complete	contig_1:698559-698287
cds-NP_460555.1		1686256	1686519	complete	contig_1:698559-698296
id-STM1596		1686523	1686528	complete	contig_1:698292-698287
gene-STM1597		1686828	1688287	complete	contig_1:697987-696528
cds-NP_460556.3		1686828	1688273	complete	contig_1:697987-696542
id-STM1597		1688282	1688287	complete	contig_1:696533-696528
gene-STM1598		1688388	1689812	complete	contig_1:696427-695003
cds-NP_460557.1		1688388	1689812	complete	contig_1:696427-695003
gene-STM1599		1689948	1690725	complete	contig_1:694867-694090
cds-NP_460558.1		1689948	1690718	complete	contig_1:694867-694097
id-STM1599		1690720	1690725	complete	contig_1:694095-694090
gene-STM1600		1690977	1691211	complete	contig_1:693838-693604
cds-NP_448018.1		1690977	1691207	complete	contig_1:693838-693608
id-STM1600		1691206	1691211	complete	contig_1:693609-693604
gene-STM1601		1691240	1691646	complete	contig_1:693575-693169
cds-NP_460560.1		1691240	1691638	complete	contig_1:693575-693177
id-STM1601		1691641	1691646	complete	contig_1:693174-693169
gene-STM1602		1692171	1693125	complete	contig_1:692644-691690
cds-NP_460561.1		1692175	1693125	complete	contig_1:692640-691690
id-STM1602		1692171	1692176	complete	contig_1:692644-692639
gene-STM1603		1693388	1693629	complete	contig_1:691427-691186
cds-NP_460562.1		1693399	1693629	complete	contig_1:691416-691186
id-STM1603		1693388	1693393	complete	contig_1:691427-691422
gene-STM1604		1693630	1695612	complete	contig_1:691185-689203
cds-NP_460563.1		1693630	1695594	complete	contig_1:691185-689221
id-STM1604		1695607	1695612	complete	contig_1:689208-689203
gene-STM1605		1695673	1696220	complete	contig_1:689142-688595
cds-NP_460564.1		1695673	1696209	complete	contig_1:689142-688606
id-STM1605		1696215	1696220	complete	contig_1:688600-688595
gene-STM1606		1696291	1697478	complete	contig_1:688524-687337
cds-NP_460565.1		1696300	1697478	complete	contig_1:688515-687337
id-STM1606		1696291	1696296	complete	contig_1:688524-688519
gene-STM1607		1697532	1698213	complete	contig_1:687283-686602
cds-NP_460566.1		1697532	1698200	complete	contig_1:687283-686615
id-STM1607		1698208	1698213	complete	contig_1:686607-686602
gene-STM1608		1698356	1698962	complete	contig_1:686459-685853
cds-NP_460567.1		1698356	1698952	complete	contig_1:686459-685863
id-STM1608		1698957	1698962	complete	contig_1:685858-685853
gene-STM1609		1698939	1699952	complete	contig_1:685876-684863
cds-NP_460568.1		1698939	1699952	complete	contig_1:685876-684863
gene-STM1610		1700046	1701039	complete	contig_1:684769-683776
cds-NP_460569.1		1700059	1701039	complete	contig_1:684756-683776
id-STM1610		1700046	1700051	complete	contig_1:684769-684764
gene-STM1611		1701036	1701587	complete	contig_1:683779-683228
cds-NP_460570.1		1701036	1701575	complete	contig_1:683779-683240
id-STM1611		1701582	1701587	complete	contig_1:683233-683228
gene-STM1612		1701780	1702910	complete	contig_1:683035-681905
cds-NP_460571.1		1701792	1702910	complete	contig_1:683023-681905
id-STM1612		1701780	1701785	complete	contig_1:683035-683030
gene-STM1613		1702901	1703188	complete	contig_1:681914-681627
cds-NP_460572.1		1702907	1703188	complete	contig_1:681908-681627
id-STM1613		1702901	1702906	complete	contig_1:681914-681909
gene-STM1614		1703188	1704512	complete	contig_1:681627-680303
cds-NP_460573.1		1703199	1704512	complete	contig_1:681616-680303
id-STM1614		1703188	1703193	complete	contig_1:681627-681622
gene-STM1615		1704511	1705332	complete	contig_1:680304-679483
cds-NP_460574.1		1704526	1705332	complete	contig_1:680289-679483
id-STM1615		1704511	1704516	complete	contig_1:680304-680299
gene-STM1616		1705448	1705901	complete	contig_1:679367-678914
cds-NP_460575.1		1705464	1705901	complete	contig_1:679351-678914
id-STM1616		1705448	1705453	complete	contig_1:679367-679362
gene-STM1617		1705901	1706545	complete	contig_1:678914-678270
cds-NP_460576.1		1705913	1706545	complete	contig_1:678902-678270
id-STM1617		1705901	1705906	complete	contig_1:678914-678909
gene-STM1618		1706545	1707352	complete	contig_1:678270-677463
cds-NP_460577.1		1706561	1707352	complete	contig_1:678254-677463
id-STM1618		1706545	1706550	complete	contig_1:678270-678265
gene-STM1619		1707344	1707789	complete	contig_1:677471-677026
cds-NP_460578.1		1707352	1707789	complete	contig_1:677463-677026
id-STM1619		1707344	1707349	complete	contig_1:677471-677466
gene-STM1620		1707836	1709043	complete	contig_1:676979-675772
cds-NP_460579.1		1707836	1709038	complete	contig_1:676979-675777
id-STM1620		1709038	1709043	complete	contig_1:675777-675772
gene-STM1621		1709050	1709625	complete	contig_1:675765-675190
cds-NP_460580.1		1709050	1709625	complete	contig_1:675765-675190
gene-STM1622		1709821	1711494	complete	contig_1:674994-673321
cds-NP_460581.1		1709821	1711476	complete	contig_1:674994-673339
id-STM1622		1711489	1711494	complete	contig_1:673326-673321
gene-STM1623		1711696	1713211	complete	contig_1:673119-671604
cds-NP_460582.1		1711696	1713204	complete	contig_1:673119-671611
id-STM1623		1713206	1713211	complete	contig_1:671609-671604
gene-STM1624		1713253	1714612	complete	contig_1:671562-670203
cds-NP_460583.1		1713253	1714596	complete	contig_1:671562-670219
id-STM1624		1714607	1714612	complete	contig_1:670208-670203
gene-STM1625		1714889	1715812	complete	contig_1:669926-669003
cds-NP_460584.1		1714889	1715812	complete	contig_1:669926-669003
gene-STM1626		1715873	1717504	complete	contig_1:668942-667311
cds-NP_460585.2		1715873	1717498	complete	contig_1:668942-667317
